product_id,unit_price,category_code,category_id,brand
1515966223509267379,2.29,,2.26810542726054e+18,apple
1515966223509267384,2.29,,2.26810542726054e+18,apple
1515966223509267387,162.01,,2.26810545980834e+18,incase
1515966223509267389,53.22,,2.26810542726054e+18,apple
1515966223509267397,28.45,,2.26810542752897e+18,apple
1515966223509267398,41.64,,2.26810542752897e+18,apple
1515966223509267406,694.42,,2.37449891400017e+18,
1515966223509267407,30.07,apparel.shirt,2.30901857754756e+18,ggg
1515966223509267408,11.55,electronics.telephone,2.26810542486979e+18,pgytech
1515966223509267411,763.87,appliances.environment.vacuum,2.26810539207033e+18,karcher
1515966223509267415,81.0,appliances.kitchen.hood,2.26810538899171e+18,gorenje
1515966223509267425,1215.25,,2.26810542605258e+18,fujifilm
1515966223509267426,525.44,,2.26810542605258e+18,canon
1515966223509267432,347.2,appliances.kitchen.washer,2.2681053899564e+18,bosch
1515966223509267433,712.94,computers.components.videocards,2.26810545919597e+18,msi
1515966223509267437,46.27,,2.26810542078453e+18,sony
1515966223509267440,277.75,electronics.smartphone,2.26810542816651e+18,honor
1515966223509267451,25.44,appliances.kitchen.kettle,2.26810544425586e+18,rondell
1515966223509267455,53.22,electronics.video.tv,2.26810541956819e+18,manfrotto
1515966223509267458,1164.33,appliances.kitchen.dishwasher,2.2681053923136e+18,bosch
1515966223509267460,16.18,,2.2681054388536e+18,tefal
1515966223509267462,162.01,computers.peripherals.printer,2.26810540802546e+18,canon
1515966223509267464,3.47,stationery.battery,2.26810541937525e+18,camelion
1515966223509267465,60.86,computers.components.memory,2.26810540993806e+18,patriot
1515966223509267466,65.72,computers.components.memory,2.26810540993806e+18,patriot
1515966223509267467,11.55,electronics.audio.headphone,2.268105430163e+18,marley
1515966223509267471,171.27,appliances.kitchen.meat_grinder,2.26810544100947e+18,bosch
1515966223509267473,37.01,appliances.kitchen.steam_cooker,2.26810543963374e+18,polaris
1515966223509267475,439.79,appliances.kitchen.washer,2.2681053899564e+18,bosch
1515966223509267476,8.77,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509267477,1.83,,2.26810563956782e+18,bykski
1515966223509267482,81.0,appliances.kitchen.toster,2.26810543972601e+18,delonghi
1515966223509267484,4.61,appliances.kitchen.kettle,2.2681054387781e+18,maestro
1515966223509267489,27.75,appliances.kitchen.toster,2.26810543972601e+18,vitek
1515966223509267491,41.64,appliances.ironing_board,2.26810539030033e+18,perilla
1515966223509267510,64.79,appliances.environment.vacuum,2.26810539207033e+18,tefal
1515966223509267511,166.64,appliances.environment.water_heater,2.26810539274142e+18,thermex
1515966223509267520,27.75,computers.notebook,2.26810565385362e+18,canyon
1515966223509267521,62.48,appliances.environment.vacuum,2.26810539207033e+18,tefal
1515966223509267527,4.61,electronics.telephone,2.26810542486979e+18,pgytech
1515966223509267528,416.64,appliances.kitchen.oven,2.2681053885555e+18,hansa
1515966223509267535,1087.94,,2.2681054258932e+18,canon
1515966223509267536,41.18,appliances.kitchen.kettle,2.26810544425586e+18,berghoff
1515966223509267556,423.59,,2.26810540456936e+18,braun
1515966223509267557,81.0,,2.26810540267353e+18,rowenta
1515966223509267575,416.41,appliances.kitchen.washer,2.2681053899564e+18,electrolux
1515966223509267576,509.24,appliances.kitchen.oven,2.2681053885555e+18,hansa
1515966223509267579,64.79,appliances.kitchen.kettle,2.26810544185672e+18,philips
1515966223509267583,16.18,,2.26810544603424e+18,
1515966223509267586,37.01,furniture.kitchen.table,2.26810544263686e+18,tvs
1515966223509267588,34.7,,2.26810542726054e+18,samsung
1515966223509267592,138.87,electronics.smartphone,2.26810542816651e+18,oppo
1515966223509267594,136.55,electronics.audio.headphone,2.268105430163e+18,beats
1515966223509267597,81.0,,2.26810539303502e+18,redmond
1515966223509267685,694.42,appliances.kitchen.washer,2.2681053899564e+18,bosch
1515966223509267693,36.09,,2.26810541030716e+18,gamemax
1515966223509267698,32.15,computers.components.memory,2.26810540993806e+18,
1515966223509267704,30.76,appliances.environment.climate,2.26810539337056e+18,bork
1515966223509267705,124.98,appliances.kitchen.kettle,2.268105441647e+18,panasonic
1515966223509267706,81.0,,2.26810542630424e+18,hiwatch
1515966223509267708,393.5,,2.26810543932336e+18,hansa
1515966223509267710,106.0,computers.components.power_supply,2.2681054102065e+18,gamdias
1515966223509267714,69.42,appliances.kitchen.steam_cooker,2.26810543963374e+18,scarlett
1515966223509267718,62.48,appliances.kitchen.steam_cooker,2.26810543963374e+18,polaris
1515966223509267719,462.94,,2.26810539303502e+18,panasonic
1515966223509267722,55.53,,2.26810542096908e+18,jbl
1515966223509267727,115.72,appliances.kitchen.kettle,2.26810544425586e+18,
1515966223509267730,231.46,,2.26810539303502e+18,beurer
1515966223509267742,69.42,electronics.clocks,2.26810542859433e+18,huawei
1515966223509267746,3604.14,,2.26810542605258e+18,nikon
1515966223509267749,148.13,appliances.kitchen.kettle,2.268105441647e+18,panasonic
1515966223509267750,62.48,,2.26810539303502e+18,neo
1515966223509267762,127.29,,2.2681054241232e+18,dji
1515966223509267763,30.07,computers.components.cooler,2.26810540896498e+18,apple
1515966223509267764,58.54,computers.components.hdd,2.26810541049171e+18,plextor
1515966223509267767,312.48,appliances.environment.vacuum,2.26810539207033e+18,thomas
1515966223509267769,145.81,,2.26810542114524e+18,lg
1515966223509267770,624.98,,2.26810542114524e+18,sony
1515966223509267777,613.19,computers.desktop,2.26810540940958e+18,hp
1515966223509267778,622.45,computers.desktop,2.26810540940958e+18,hp
1515966223509267779,650.23,computers.desktop,2.26810540940958e+18,hp
1515966223509267780,657.18,computers.desktop,2.26810540940958e+18,hp
1515966223509267783,684.95,computers.desktop,2.26810540940958e+18,hp
1515966223509267784,150.44,,2.2681054395163e+18,redmond
1515966223509267785,416.64,electronics.clocks,2.26810542859433e+18,apple
1515966223509267793,312.48,,2.26810542114524e+18,lg
1515966223509267794,114.33,computers.components.motherboard,2.26810540977029e+18,asrock
1515966223509267804,134.47,computers.components.cpu,2.26810541002195e+18,intel
1515966223509267806,173.59,furniture.living_room.chair,2.26810544787974e+18,gamdias
1515966223509267811,208.31,appliances.kitchen.coffee_machine,2.26810544530444e+18,delonghi
1515966223509267828,46.27,,2.26810542726054e+18,samsung
1515966223509267832,52.99,computers.components.cooler,2.26810540896498e+18,satechi
1515966223509267838,43.96,appliances.ironing_board,2.26810539030033e+18,nika
1515966223509267839,30.53,,2.26810547295329e+18,weber
1515966223509267841,23.13,electronics.audio.headphone,2.268105430163e+18,awei
1515966223509267844,136.55,furniture.bathroom.toilet,2.26810542944997e+18,ezviz
1515966223509267845,4.38,appliances.environment.vacuum,2.26810539241426e+18,ozone
1515966223509282207,129.61,computers.peripherals.mouse,2.26810540654907e+18,logitech
1515966223509282208,19.65,computers.notebook,2.26810540675039e+18,legrand
1515966223509282210,76.37,stationery.cartrige,2.2681054082939e+18,canon
1515966223509282211,18.5,stationery.cartrige,2.2681054082939e+18,nv-print
1515966223509282212,6.0,stationery.cartrige,2.2681054082939e+18,nv-print
1515966223509282213,11.55,computers.peripherals.mouse,2.26810540654907e+18,genius
1515966223509282219,41.64,computers.peripherals.mouse,2.26810540654907e+18,none
1515966223509282220,138.87,,2.26810542612808e+18,fujifilm
1515966223509282227,71.74,stationery.cartrige,2.2681054082939e+18,canon
1515966223509282229,71.74,stationery.cartrige,2.2681054082939e+18,canon
1515966223509282988,71.74,stationery.cartrige,2.2681054082939e+18,canon
1515966223509282992,3.22,,2.26810543908848e+18,coolinar
1515966223509283001,548.15,computers.peripherals.monitor,2.26810540922503e+18,asus
1515966223509283008,97.2,,2.2681054395163e+18,redmond
1515966223509283010,23.13,appliances.kitchen.kettle,2.26810544185672e+18,
1515966223509283021,347.2,,2.26810542114524e+18,bose
1515966223509283023,57.85,furniture.kitchen.table,2.26810540486296e+18,sencor
1515966223509283024,138.87,appliances.kitchen.blender,2.26810544110174e+18,braun
1515966223509283025,15.05,stationery.battery,2.26810541937525e+18,varta
1515966223509283029,138.87,,2.2681054395163e+18,redmond
1515966223509283035,722.69,computers.peripherals.monitor,2.26810540922503e+18,asus
1515966223509283038,23.13,,2.26810539303502e+18,scarlett
1515966223509283046,113.4,computers.peripherals.keyboard,2.26810540635613e+18,hyperx
1515966223509283048,249.98,appliances.kitchen.hood,2.26810538932725e+18,samsung
1515966223509283050,259.24,appliances.kitchen.hood,2.26810538932725e+18,samsung
1515966223509283055,324.05,appliances.kitchen.hood,2.26810538932725e+18,gorenje
1515966223509283062,129.61,,2.26810539303502e+18,
1515966223509283065,23.82,,2.26810544377771e+18,wilmax
1515966223509283068,57.85,appliances.kitchen.washer,2.26810539092109e+18,bosch
1515966223509283069,92.57,appliances.kitchen.washer,2.26810539092109e+18,samsung
1515966223509283070,243.03,computers.components.motherboard,2.26810540977029e+18,gigabyte
1515966223509283071,23.13,appliances.kitchen.kettle,2.26810544185672e+18,
1515966223509283072,12.94,appliances.environment.vacuum,2.26810539241426e+18,ozone
1515966223509283074,150.44,electronics.tablet,2.26810542664817e+18,none
1515966223509283075,208.31,computers.peripherals.printer,2.26810540793319e+18,canon
1515966223509283079,54.38,construction.tools.saw,2.26810543217626e+18,vikhrjh
1515966223509283081,46.27,furniture.kitchen.table,2.26810540486296e+18,sencor
1515966223509283084,57.85,furniture.kitchen.table,2.26810540486296e+18,sencor
1515966223509283135,578.68,appliances.kitchen.hood,2.26810538944469e+18,gorenje
1515966223509283136,21.04,,2.26810543181555e+18,vikhrjh
1515966223509283337,85.39,,2.26810543181555e+18,bosch
1515966223509283343,48.59,,2.26810545871782e+18,nintendo
1515966223509283344,201.37,computers.notebook,2.26810540722016e+18,asus
1515966223509283349,601.83,,2.26810540931731e+18,
1515966223509283354,532.38,,2.26810542762964e+18,dji
1515966223509283355,43.96,appliances.kitchen.toster,2.26810543972601e+18,philips
1515966223509283361,166.64,computers.peripherals.printer,2.26810540802546e+18,canon
1515966223509283362,497.66,appliances.kitchen.hood,2.26810538944469e+18,gorenje
1515966223509283363,60.86,,2.26810543181555e+18,bosch
1515966223509283366,61.32,,2.26810543181555e+18,bosch
1515966223509283367,9.24,electronics.camera.photo,2.26810542025605e+18,kenko
1515966223509283370,173.59,,2.26810542123752e+18,sony
1515966223509283371,30.07,,2.26810542352761e+18,barkan
1515966223509283372,57.85,appliances.kitchen.kettle,2.2681054387781e+18,borner
1515966223509283382,34.7,appliances.personal.massager,2.26810540298391e+18,babyliss
1515966223509283384,462.94,appliances.kitchen.oven,2.2681053885555e+18,gorenje
1515966223509283389,67.11,electronics.video.projector,2.26810542565832e+18,deluxe
1515966223509283402,72.89,,2.26810540382277e+18,braun
1515966223509283403,39.33,,2.26810542005472e+18,sony
1515966223509283405,108.31,construction.tools.drill,2.26810543171489e+18,bosch
1515966223509283408,254.61,,2.2681053898809e+18,tefal
1515966223509283409,62.48,,2.26810543892909e+18,rondell
1515966223509283412,92.57,computers.peripherals.mouse,2.26810540654907e+18,steelseries
1515966223509283414,6.92,,2.26810565459182e+18,maxwell
1515966223509283423,69.42,appliances.kitchen.hood,2.26810538906721e+18,hansa
1515966223509283424,59.0,computers.components.hdd,2.26810540867977e+18,apple
1515966223509283426,92.57,appliances.kitchen.hood,2.26810538906721e+18,hansa
1515966223509283429,49.38,construction.components.faucet,2.26810543301512e+18,
1515966223509283440,1.83,,2.26810547295329e+18,bestway
1515966223509283451,337.94,appliances.kitchen.hood,2.26810538944469e+18,
1515966223509283454,20.81,,2.26810544603424e+18,delonghi
1515966223509283455,16.18,appliances.ironing_board,2.26810539030033e+18,perilla
1515966223509283460,67.11,appliances.kitchen.coffee_grinder,2.26810544520377e+18,bork
1515966223509283585,212.94,appliances.kitchen.oven,2.2681053885555e+18,beko
1515966223509283592,606.46,construction.tools.heater,2.26810539317763e+18,navien
1515966223509283598,123.82,,2.26810547295329e+18,weber
1515966223509284080,219.88,appliances.kitchen.hood,2.26810538906721e+18,
1515966223509284082,4.4,stationery.battery,2.26810541937525e+18,varta
1515966223509284098,10.42,,2.26810542787291e+18,technodom
1515966223509284101,16.18,electronics.audio.headphone,2.268105430163e+18,awei
1515966223509284103,131.92,appliances.kitchen.microwave,2.26810543924786e+18,lg
1515966223509284116,231.46,,2.26810542762964e+18,zhiyun
1515966223509284123,97.2,appliances.iron,2.26810539048488e+18,tefal
1515966223509284127,15.95,,2.26810544630268e+18,paclan
1515966223509284141,2.29,,2.26810544603424e+18,
1515966223509284142,358.8,computers.components.motherboard,2.26810540977029e+18,asus
1515966223509284145,3.47,stationery.battery,2.26810541937525e+18,varta
1515966223509284152,54.38,computers.peripherals.keyboard,2.26810540635613e+18,msi
1515966223509284155,103.22,computers.components.motherboard,2.26810540977029e+18,gigabyte
1515966223509284157,108.31,computers.components.motherboard,2.26810540977029e+18,asus
1515966223509284163,115.72,computers.components.motherboard,2.26810540977029e+18,asus
1515966223509284164,12.71,furniture.living_room.shelving,2.26810544473401e+18,inhouse
1515966223509284167,4.38,,2.26810544630268e+18,paclan
1515966223509284179,69.42,furniture.living_room.sofa,2.26810544253619e+18,
1515966223509284182,9.24,,2.2681054388536e+18,peterhof
1515966223509284184,4.61,,2.26810542726054e+18,samsung
1515966223509284187,11.55,computers.peripherals.mouse,2.26810540654907e+18,genius
1515966223509284194,56.69,furniture.kitchen.table,2.26810544263686e+18,fissman
1515966223509284197,17.57,electronics.audio.headphone,2.268105430163e+18,awei
1515966223509284198,254.61,apparel.glove,2.26810545845777e+18,nintendo
1515966223509284202,86.09,construction.tools.pump,2.26810547209765e+18,vikhrjh
1515966223509284203,83.08,construction.tools.pump,2.26810547209765e+18,vikhrjh
1515966223509284209,6.92,,2.26810544603424e+18,electrolux
1515966223509284211,2.31,stationery.battery,2.26810541937525e+18,duracell
1515966223509284216,57.85,,2.2681054395163e+18,polaris
1515966223509284218,13.17,computers.components.cooler,2.26810541067626e+18,xigmatek
1515966223509284222,15.72,computers.components.cooler,2.26810541067626e+18,none
1515966223509284233,16.18,,2.26810542352761e+18,deluxe
1515966223509284234,298.59,,2.2681054258932e+18,canon
1515966223509284239,39.33,appliances.kitchen.kettle,2.26810544185672e+18,polaris
1515966223509284243,115.72,,2.26810544121079e+18,kenwood
1515966223509284244,32.38,appliances.kitchen.kettle,2.26810544185672e+18,
1515966223509284247,46.27,appliances.iron,2.26810539048488e+18,rowenta
1515966223509284248,456.0,appliances.kitchen.hood,2.26810538920143e+18,bosch
1515966223509284250,162.25,,2.2681054395163e+18,redmond
1515966223509284252,613.4,,2.2681054258932e+18,canon
1515966223509284253,55.53,appliances.iron,2.26810539048488e+18,philips
1515966223509284258,23.13,electronics.audio.headphone,2.268105430163e+18,skullcandy
1515966223509284259,131.92,,2.26810541975273e+18,gopro
1515966223509284261,39.33,electronics.tablet,2.26810542664817e+18,lenovo
1515966223509284262,120.35,appliances.kitchen.hood,2.26810538906721e+18,midea
1515966223509284264,53.22,electronics.tablet,2.26810542664817e+18,lenovo
1515966223509284268,13.63,computers.peripherals.mouse,2.26810540669167e+18,
1515966223509284269,85.63,electronics.tablet,2.26810542664817e+18,huawei
1515966223509284270,97.2,electronics.tablet,2.26810542664817e+18,huawei
1515966223509284271,6.0,,2.26810544377771e+18,wilmax
1515966223509284283,115.72,computers.peripherals.mouse,2.26810540654907e+18,none
1515966223509284288,115.72,,2.26810542114524e+18,samsung
1515966223509284289,578.68,appliances.kitchen.oven,2.2681053885555e+18,electrolux
1515966223509284296,11.55,,2.2681054388536e+18,peterhof
1515966223509284301,115.72,,2.26810542114524e+18,samsung
1515966223509289061,141.88,furniture.kitchen.chair,2.26810544284657e+18,pyrex
1515966223509289065,16.18,computers.peripherals.mouse,2.26810540654907e+18,delux
1515966223509289077,291.64,,2.26810542096908e+18,bose
1515966223509296882,77.52,electronics.tablet,2.26810542664817e+18,lenovo
1515966223509296885,2.06,furniture.living_room.shelving,2.26810544473401e+18,apollo
1515966223509296887,48.59,,2.26810546604946e+18,
1515966223509296900,60.63,electronics.telephone,2.2681054282504e+18,panasonic
1515966223509296902,451.37,appliances.kitchen.oven,2.2681053885555e+18,samsung
1515966223509296903,1.77,,2.26810547952157e+18,
1515966223509296904,26.83,,2.2681054388536e+18,emsa
1515966223509296909,324.05,appliances.kitchen.hood,2.26810538938597e+18,electrolux
1515966223509296924,59.47,,2.2681054388536e+18,arktika
1515966223509296925,416.64,appliances.kitchen.refrigerators,2.26810539384871e+18,hotpoint-ariston
1515966223509296929,601.83,appliances.kitchen.refrigerators,2.26810539384871e+18,lg
1515966223509296930,199.05,appliances.sewing_machine,2.2681053901745e+18,janome
1515966223509296932,3.54,,2.26810547952157e+18,
1515966223509296936,60.16,electronics.tablet,2.26810542664817e+18,nomi
1515966223509296949,208.31,appliances.kitchen.hood,2.26810538932725e+18,hansa
1515966223509296965,532.38,appliances.sewing_machine,2.2681053901745e+18,singer
1515966223509296966,81.0,,2.26810542069226e+18,sony
1515966223509296968,20.81,appliances.personal.scales,2.26810540244704e+18,beurer
1515966223509296969,60.16,,2.26810542069226e+18,sony
1515966223509296970,43.96,computers.components.memory,2.26810540993806e+18,patriot
1515966223509296972,18.5,,2.26810545871782e+18,ubisoft
1515966223509296976,19.88,,2.26810545871782e+18,sony
1515966223509296977,15.02,computers.peripherals.mouse,2.26810540669167e+18,razer
1515966223509296978,162.01,,2.26810544121079e+18,kenwood
1515966223509296979,19.88,,2.26810545871782e+18,sony
1515966223509296988,2.91,appliances.environment.air_conditioner,2.26810548025138e+18,compliment
1515966223509296989,53.22,,2.26810542069226e+18,sony
1515966223509296990,1.92,,2.26810547971451e+18,
1515966223509296992,426.6,appliances.kitchen.washer,2.2681053899564e+18,lg
1515966223509297002,41.64,,2.26810540382277e+18,remington
1515966223509297012,1.44,,2.26810547971451e+18,
1515966223509297015,138.87,,2.26810540931731e+18,
1515966223509297016,127.29,appliances.kitchen.kettle,2.26810544185672e+18,bosch
1515966223509297018,0.23,,2.26810542707599e+18,a-case
1515966223509297019,92.57,electronics.audio.headphone,2.268105430163e+18,razer
1515966223509297024,18.03,,2.26810545871782e+18,sony
1515966223509297029,2.78,,2.26810542707599e+18,ava
1515966223509297030,567.11,,2.26810540931731e+18,
1515966223509297040,175.9,appliances.kitchen.kettle,2.26810544185672e+18,smeg
1515966223509297043,521.74,electronics.audio.acoustic,2.26810542204282e+18,lg
1515966223509297053,300.44,furniture.living_room.sofa,2.26810544253619e+18,fissman
1515966223509297061,23.13,,2.26810545871782e+18,sony
1515966223509297076,46.27,,2.26810542432453e+18,dji
1515966223509297077,13.87,furniture.living_room.shelving,2.26810544473401e+18,berghoff
1515966223509297078,23.13,appliances.personal.massager,2.26810540439319e+18,beurer
1515966223509297080,23.13,appliances.personal.massager,2.26810540439319e+18,gezatone
1515966223509297096,163.17,computers.components.hdd,2.26810541142285e+18,transcend
1515966223509297103,1111.09,appliances.kitchen.refrigerators,2.26810539384871e+18,samsung
1515966223509297105,710.63,,2.26810540931731e+18,
1515966223509297118,48.59,appliances.environment.air_heater,2.26810539292597e+18,ava
1515966223509297123,55.53,appliances.environment.air_heater,2.26810539292597e+18,ava
1515966223509297124,0.21,apparel.glove,2.26810564910567e+18,rossija
1515966223509297127,648.13,appliances.kitchen.refrigerators,2.26810539384871e+18,lg
1515966223509297128,4.84,apparel.glove,2.26810564910567e+18,sibrtekh
1515966223509297134,117.34,computers.components.motherboard,2.26810540977029e+18,asrock
1515966223509297136,7.39,,2.26810547979839e+18,
1515966223509297137,224.51,,2.26810539303502e+18,bork
1515966223509297138,7.39,,2.26810547979839e+18,
1515966223509297139,972.2,,2.26810539303502e+18,panasonic
1515966223509297144,15.02,kids.toys,2.26810541059237e+18,jonsbo
1515966223509297151,122.2,computers.components.motherboard,2.26810540977029e+18,msi
1515966223509297152,694.42,construction.tools.heater,2.26810539317763e+18,navien
1515966223509297154,39.33,,2.26810540373888e+18,sencor
1515966223509297157,33.31,computers.components.memory,2.26810540993806e+18,
1515966223509297167,1.13,,2.26810542726054e+18,samsung
1515966223509297173,48.13,computers.components.memory,2.26810540993806e+18,kingston
1515966223509297179,4.61,,2.26810541169967e+18,transcend
1515966223509297180,4.61,,2.26810541169967e+18,transcend
1515966223509297181,11.55,,2.26810541169967e+18,transcend
1515966223509297182,50.9,furniture.kitchen.chair,2.26810544284657e+18,tvs
1515966223509297184,39.33,appliances.environment.air_heater,2.26810539292597e+18,ava
1515966223509297187,30.07,,2.32247651267196e+18,nintendo
1515966223509297189,1759.24,,2.26810542605258e+18,sony
1515966223509297197,358.77,appliances.kitchen.oven,2.2681053885555e+18,samsung
1515966223509297201,23.13,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509297202,20.81,appliances.kitchen.kettle,2.26810544185672e+18,
1515966223509297205,245.35,,2.26810540456936e+18,babyliss
1515966223509297211,477.29,computers.components.videocards,2.26810545919597e+18,asus
1515966223509297217,5.53,computers.components.cooler,2.26810541086081e+18,id-cooling
1515966223509297222,231.46,electronics.audio.headphone,2.268105430163e+18,
1515966223509297225,925.9,,2.26810540931731e+18,
1515966223509297226,2.06,,2.26810544445719e+18,maestro
1515966223509297228,4.28,furniture.bedroom.bed,2.26810544491017e+18,fissman
1515966223509297230,2.29,,2.26810544445719e+18,maestro
1515966223509297231,99.51,computers.peripherals.mouse,2.26810540654907e+18,zowie
1515966223509297234,24.28,computers.peripherals.keyboard,2.26810540635613e+18,logitech
1515966223509297238,4.38,,2.26810543908848e+18,fissman
1515966223509297239,1157.38,,2.26810540931731e+18,
1515966223509297242,34.7,furniture.kitchen.table,2.26810544263686e+18,tefal
1515966223509297244,23.13,furniture.kitchen.table,2.26810544263686e+18,tefal
1515966223509297250,30.07,,2.26810544350088e+18,wilmax
1515966223509297254,150.44,appliances.kitchen.hood,2.26810538906721e+18,bosch
1515966223509297264,71.97,computers.components.memory,2.26810540993806e+18,kingston
1515966223509297438,61.32,computers.components.memory,2.26810540993806e+18,zeppelin
1515966223509297441,694.42,appliances.environment.vacuum,2.26810539207033e+18,samsung
1515966223509297517,69.42,appliances.personal.massager,2.26810540298391e+18,babyliss
1515966223509297518,18.5,electronics.telephone,2.26810542486979e+18,dji
1515966223509297521,23.13,,2.26810542734443e+18,neoline
1515966223509297526,9.24,electronics.camera.photo,2.26810541666573e+18,cubicfun
1515966223509298029,104.14,computers.components.cpu,2.26810541002195e+18,intel
1515966223509298037,118.03,,2.26810540373888e+18,braun
1515966223509298039,3.45,,2.26810542734443e+18,deluxe
1515966223509298040,10.39,,2.26810542734443e+18,neoline
1515966223509298049,34.7,,2.26810542734443e+18,neoline
1515966223509298063,462.94,appliances.kitchen.dishwasher,2.2681053923136e+18,hansa
1515966223509298070,16.18,,2.26810546595719e+18,bradex
1515966223509298085,116.64,computers.components.hdd,2.26810541049171e+18,samsung
1515966223509298093,15.02,appliances.personal.scales,2.26810540244704e+18,polaris
1515966223509298096,41.64,,2.26810546595719e+18,
1515966223509298097,115.72,computers.notebook,2.26810540722016e+18,lenovo
1515966223509298101,37.01,computers.components.cooler,2.26810540896498e+18,ship
1515966223509298102,65.02,construction.tools.drill,2.26810543162262e+18,vikhrjh
1515966223509298108,87.94,stationery.stapler,2.26810542742831e+18,joby
1515966223509298109,109.93,computers.components.hdd,2.26810541142285e+18,transcend
1515966223509298117,31.0,construction.tools.drill,2.26810543162262e+18,vikhrjh
1515966223509298133,20.69,,2.26810543026366e+18,jabra
1515966223509298134,17.34,,2.26810543026366e+18,plantronics
1515966223509298140,4629.61,electronics.video.tv,2.37449891400059e+18,loewe
1515966223509298146,208.31,appliances.kitchen.blender,2.26810544110174e+18,braun
1515966223509298164,2.78,stationery.battery,2.26810541937525e+18,camelion
1515966223509298167,324.05,appliances.environment.air_conditioner,2.36074186711027e+18,ava
1515966223509298171,246.5,appliances.kitchen.blender,2.26810544110174e+18,wmf
1515966223509298174,1.13,stationery.paper,2.26810540693494e+18,
1515966223509298178,319.19,computers.components.videocards,2.26810545919597e+18,asus
1515966223509298179,13.87,appliances.kitchen.kettle,2.2681054387781e+18,fissman
1515966223509298180,1157.38,electronics.camera.photo,2.26810541947591e+18,sigma
1515966223509298183,1493.03,computers.notebook,2.26810540722016e+18,hp
1515966223509298184,393.5,,2.26810542762964e+18,dji
1515966223509298185,29.84,,2.26810546085691e+18,tramp
1515966223509298187,347.2,,2.26810540373888e+18,braun
1515966223509298189,421.27,,2.26810540373888e+18,braun
1515966223509298190,388.87,appliances.kitchen.hood,2.26810538944469e+18,samsung
1515966223509298191,47.89,computers.components.power_supply,2.2681054102065e+18,gamemax
1515966223509298192,687.25,electronics.video.tv,2.26810541956819e+18,canon
1515966223509298199,41.64,computers.components.cpu,2.26810544082492e+18,philips
1515966223509298203,127.29,computers.components.power_supply,2.2681054102065e+18,roeyuta
1515966223509298204,115.72,,2.26810542096908e+18,jbl
1515966223509298206,12.71,computers.peripherals.mouse,2.26810540654907e+18,delux
1515966223509298210,66.18,computers.components.power_supply,2.2681054102065e+18,thermaltake
1515966223509298212,120.35,,2.26810542612808e+18,fujifilm
1515966223509298215,162.01,appliances.kitchen.hood,2.26810538920143e+18,
1515966223509298218,462.94,,2.26810543932336e+18,ava
1515966223509298224,28.91,accessories.bag,2.26810540714466e+18,rivacase
1515966223509298227,0.23,,2.26810542707599e+18,screentec
1515966223509298228,0.23,,2.26810542707599e+18,borasco
1515966223509298234,370.35,appliances.kitchen.refrigerators,2.26810539384871e+18,beko
1515966223509298235,64.79,computers.peripherals.mouse,2.26810540654907e+18,msi
1515966223509298239,1087.94,,2.26810539303502e+18,panasonic
1515966223509298243,21.5,furniture.living_room.shelving,2.26810544473401e+18,pyrex
1515966223509298247,8.77,furniture.living_room.shelving,2.26810544473401e+18,pyrex
1515966223509298248,8.08,furniture.living_room.shelving,2.26810544473401e+18,inhouse
1515966223509298261,254.61,computers.components.cpu,2.26810544082492e+18,bosch
1515966223509298263,27.75,,2.26810541030716e+18,zalman
1515966223509298264,20.81,computers.peripherals.mouse,2.26810540654907e+18,
1515966223509298265,60.16,,2.26810545871782e+18,rockstar
1515966223509298268,254.61,auto.accessories.videoregister,2.2681053950399e+18,neoline
1515966223509298293,69.42,furniture.kitchen.chair,2.26810541537388e+18,ivolia
1515966223509298306,3569.42,computers.notebook,2.26810540722016e+18,apple
1515966223509298307,32.38,electronics.audio.headphone,2.268105430163e+18,panasonic
1515966223509298309,118.73,computers.components.memory,2.26810540993806e+18,kingston
1515966223509298316,1510.39,computers.components.videocards,2.26810545919597e+18,asus
1515966223509298317,8.08,appliances.environment.vacuum,2.26810539241426e+18,samsung
1515966223509298319,150.44,furniture.living_room.chair,2.26810544787974e+18,
1515966223509298321,247.66,,2.26810540931731e+18,
1515966223509298325,20.81,,2.2681054074047e+18,neo
1515966223509298326,529.86,computers.desktop,2.26810540940958e+18,hp
1515966223509298327,1365.72,,2.2681054454051e+18,delonghi
1515966223509298333,118.03,appliances.environment.water_heater,2.26810539274142e+18,ariston
1515966223509298334,185.16,appliances.kitchen.blender,2.26810544110174e+18,sencor
1515966223509298354,231.46,appliances.environment.vacuum,2.26810539207033e+18,tefal
1515966223509298355,6.92,stationery.cartrige,2.2681054082939e+18,europrint
1515966223509298357,2.99,computers.components.cpu,2.26810545300518e+18,camelion
1515966223509298359,6.23,stationery.cartrige,2.2681054082939e+18,nv-print
1515966223509298360,34.7,,2.2681054074047e+18,neo
1515966223509298364,266.18,sport.trainer,2.2681054602026e+18,
1515966223509298369,46.88,,2.26810543392109e+18,cersanit
1515966223509298372,370.35,appliances.kitchen.washer,2.2681053899564e+18,hotpoint-ariston
1515966223509298373,305.53,,2.26810546076464e+18,nikon
1515966223509298380,57.85,,2.26810546076464e+18,nikon
1515966223509298382,2.78,,2.26810542707599e+18,ava
1515966223509298387,92.57,,2.2681054074047e+18,thule
